wav,start,end,label,prob,pred
/Volumes/akshar_data/22nd_jan_2026/part-0_deepak/part-0_8x.wav,183.384,183.6,0,,0
/Volumes/akshar_data/22nd_jan_2026/part-0_deepak/part-0_8x.wav,183.6,183.816,0,,0
/Volumes/akshar_data/22nd_jan_2026/part-0_deepak/part-0_8x.wav,183.816,184.032,0,,0
/Volumes/akshar_data/22nd_jan_2026/part-0_deepak/part-0_8x.wav,184.032,184.248,0,,0
/Volumes/akshar_data/22nd_jan_2026/part-0_deepak/part-0_8x.wav,184.248,184.464,0,,0
/Volumes/akshar_data/22nd_jan_2026/part-0_deepak/part-0_8x.wav,184.464,184.68,0,,0
/Volumes/akshar_data/22nd_jan_2026/part-0_deepak/part-0_8x.wav,184.68,184.896,0,,0
/Volumes/akshar_data/22nd_jan_2026/part-0_deepak/part-0_8x.wav,184.896,185.112,1,,0
/Volumes/akshar_data/22nd_jan_2026/part-0_deepak/part-0_8x.wav,185.112,185.328,1,,0
/Volumes/akshar_data/22nd_jan_2026/part-0_deepak/part-0_8x.wav,185.328,185.544,1,,0
/Volumes/akshar_data/22nd_jan_2026/part-0_deepak/part-0_8x.wav,185.544,185.76,1,,0
/Volumes/akshar_data/22nd_jan_2026/part-0_deepak/part-0_8x.wav,185.76,185.976,1,,0
/Volumes/akshar_data/22nd_jan_2026/part-0_deepak/part-0_8x.wav,185.976,186.192,1,,0
/Volumes/akshar_data/22nd_jan_2026/part-0_deepak/part-0_8x.wav,186.192,186.408,1,,0
/Volumes/akshar_data/22nd_jan_2026/part-0_deepak/part-0_8x.wav,186.408,186.624,1,,0
/Volumes/akshar_data/22nd_jan_2026/part-0_deepak/part-0_8x.wav,186.624,186.84,0,,0
/Volumes/akshar_data/22nd_jan_2026/part-0_deepak/part-0_8x.wav,186.84,187.056,0,,0
/Volumes/akshar_data/22nd_jan_2026/part-0_deepak/part-0_8x.wav,187.056,187.272,0,,0
/Volumes/akshar_data/22nd_jan_2026/part-0_deepak/part-0_8x.wav,187.272,187.488,0,,0
/Volumes/akshar_data/22nd_jan_2026/part-0_deepak/part-0_8x.wav,187.488,187.704,0,,0
/Volumes/akshar_data/22nd_jan_2026/part-0_deepak/part-0_8x.wav,187.704,187.92,0,,0
/Volumes/akshar_data/22nd_jan_2026/part-0_deepak/part-0_8x.wav,187.92,188.136,0,,0
/Volumes/akshar_data/22nd_jan_2026/part-0_deepak/part-0_8x.wav,188.136,188.352,0,,0
/Volumes/akshar_data/22nd_jan_2026/part-0_deepak/part-0_8x.wav,188.352,188.568,0,,0
/Volumes/akshar_data/22nd_jan_2026/part-0_deepak/part-0_8x.wav,188.568,188.784,0,,0
/Volumes/akshar_data/22nd_jan_2026/part-0_deepak/part-0_8x.wav,188.784,189.0,0,,0
/Volumes/akshar_data/22nd_jan_2026/part-0_deepak/part-0_8x.wav,189.0,189.216,0,,0
/Volumes/akshar_data/22nd_jan_2026/part-0_deepak/part-0_8x.wav,189.216,189.432,0,,0
/Volumes/akshar_data/22nd_jan_2026/part-0_deepak/part-0_8x.wav,189.432,189.648,0,,0
/Volumes/akshar_data/22nd_jan_2026/part-0_deepak/part-0_8x.wav,189.648,189.864,0,,0
/Volumes/akshar_data/22nd_jan_2026/part-0_deepak/part-0_8x.wav,189.864,190.08,0,,0
/Volumes/akshar_data/22nd_jan_2026/part-0_deepak/part-0_8x.wav,190.08,190.296,1,,0
/Volumes/akshar_data/22nd_jan_2026/part-0_deepak/part-0_8x.wav,190.296,190.512,1,,0
/Volumes/akshar_data/22nd_jan_2026/part-0_deepak/part-0_8x.wav,190.512,190.728,1,,0
/Volumes/akshar_data/22nd_jan_2026/part-0_deepak/part-0_8x.wav,190.728,190.944,1,,0
/Volumes/akshar_data/22nd_jan_2026/part-0_deepak/part-0_8x.wav,190.944,191.16,1,,0
/Volumes/akshar_data/22nd_jan_2026/part-0_deepak/part-0_8x.wav,191.16,191.376,1,,0
/Volumes/akshar_data/22nd_jan_2026/part-0_deepak/part-0_8x.wav,191.376,191.592,1,,0
/Volumes/akshar_data/22nd_jan_2026/part-0_deepak/part-0_8x.wav,191.592,191.808,1,,0
/Volumes/akshar_data/22nd_jan_2026/part-0_deepak/part-0_8x.wav,191.808,192.024,1,,0
/Volumes/akshar_data/22nd_jan_2026/part-0_deepak/part-0_8x.wav,192.024,192.24,1,,0
/Volumes/akshar_data/22nd_jan_2026/part-0_deepak/part-0_8x.wav,192.24,192.456,1,,0
/Volumes/akshar_data/22nd_jan_2026/part-0_deepak/part-0_8x.wav,192.456,192.672,1,,0
/Volumes/akshar_data/22nd_jan_2026/part-0_deepak/part-0_8x.wav,192.672,192.888,1,,0
/Volumes/akshar_data/22nd_jan_2026/part-0_deepak/part-0_8x.wav,192.888,193.104,1,,0
/Volumes/akshar_data/22nd_jan_2026/part-0_deepak/part-0_8x.wav,193.104,193.32,1,,0
/Volumes/akshar_data/22nd_jan_2026/part-0_deepak/part-0_8x.wav,193.32,193.536,1,,0
/Volumes/akshar_data/22nd_jan_2026/part-0_deepak/part-0_8x.wav,193.536,193.752,1,,0
/Volumes/akshar_data/22nd_jan_2026/part-0_deepak/part-0_8x.wav,193.752,193.968,1,,0
/Volumes/akshar_data/22nd_jan_2026/part-0_deepak/part-0_8x.wav,193.968,194.184,1,,0
/Volumes/akshar_data/22nd_jan_2026/part-0_deepak/part-0_8x.wav,194.184,194.4,1,,0
/Volumes/akshar_data/22nd_jan_2026/part-0_deepak/part-0_8x.wav,194.4,194.616,1,,0
/Volumes/akshar_data/22nd_jan_2026/part-0_deepak/part-0_8x.wav,194.616,194.832,1,,0
/Volumes/akshar_data/22nd_jan_2026/part-0_deepak/part-0_8x.wav,194.832,195.048,1,,0
/Volumes/akshar_data/22nd_jan_2026/part-0_deepak/part-0_8x.wav,195.048,195.264,1,,0
/Volumes/akshar_data/22nd_jan_2026/part-0_deepak/part-0_8x.wav,195.264,195.48,1,,0
/Volumes/akshar_data/22nd_jan_2026/part-0_deepak/part-0_8x.wav,195.48,195.696,1,,0
/Volumes/akshar_data/22nd_jan_2026/part-0_deepak/part-0_8x.wav,195.696,195.912,1,,0
/Volumes/akshar_data/22nd_jan_2026/part-0_deepak/part-0_8x.wav,195.912,196.128,1,,0
/Volumes/akshar_data/22nd_jan_2026/part-0_deepak/part-0_8x.wav,196.128,196.344,1,,0
/Volumes/akshar_data/22nd_jan_2026/part-0_deepak/part-0_8x.wav,196.344,196.56,1,,0
/Volumes/akshar_data/22nd_jan_2026/part-0_deepak/part-0_8x.wav,196.56,196.776,1,,0
/Volumes/akshar_data/22nd_jan_2026/part-0_deepak/part-0_8x.wav,196.776,196.992,1,,0
/Volumes/akshar_data/22nd_jan_2026/part-0_deepak/part-0_8x.wav,196.992,197.208,1,,0
/Volumes/akshar_data/22nd_jan_2026/part-0_deepak/part-0_8x.wav,197.208,197.424,1,,0
/Volumes/akshar_data/22nd_jan_2026/part-0_deepak/part-0_8x.wav,197.424,197.64,1,,0
/Volumes/akshar_data/22nd_jan_2026/part-0_deepak/part-0_8x.wav,197.64,197.856,1,,0
/Volumes/akshar_data/22nd_jan_2026/part-0_deepak/part-0_8x.wav,197.856,198.072,1,,0
/Volumes/akshar_data/22nd_jan_2026/part-0_deepak/part-0_8x.wav,198.072,198.288,1,,0
/Volumes/akshar_data/22nd_jan_2026/part-0_deepak/part-0_8x.wav,198.288,198.504,1,,0
/Volumes/akshar_data/22nd_jan_2026/part-0_deepak/part-0_8x.wav,198.504,198.72,1,,0
/Volumes/akshar_data/22nd_jan_2026/part-0_deepak/part-0_8x.wav,198.72,198.936,1,,0
/Volumes/akshar_data/22nd_jan_2026/part-0_deepak/part-0_8x.wav,198.936,199.152,1,,0
/Volumes/akshar_data/22nd_jan_2026/part-0_deepak/part-0_8x.wav,199.152,199.368,1,,0
/Volumes/akshar_data/22nd_jan_2026/part-0_deepak/part-0_8x.wav,199.368,199.584,1,,0
/Volumes/akshar_data/22nd_jan_2026/part-0_deepak/part-0_8x.wav,199.584,199.8,1,,0
/Volumes/akshar_data/22nd_jan_2026/part-0_deepak/part-0_8x.wav,199.8,200.016,1,,0
/Volumes/akshar_data/22nd_jan_2026/part-0_deepak/part-0_8x.wav,200.016,200.232,1,,0
/Volumes/akshar_data/22nd_jan_2026/part-0_deepak/part-0_8x.wav,200.232,200.448,1,,0
/Volumes/akshar_data/22nd_jan_2026/part-0_deepak/part-0_8x.wav,200.448,200.664,1,,0
/Volumes/akshar_data/22nd_jan_2026/part-0_deepak/part-0_8x.wav,200.664,200.88,1,,0
/Volumes/akshar_data/22nd_jan_2026/part-0_deepak/part-0_8x.wav,200.88,201.096,1,,0
/Volumes/akshar_data/22nd_jan_2026/part-0_deepak/part-0_8x.wav,201.096,201.312,1,,0
/Volumes/akshar_data/22nd_jan_2026/part-0_deepak/part-0_8x.wav,201.312,201.528,1,,0
/Volumes/akshar_data/22nd_jan_2026/part-0_deepak/part-0_8x.wav,201.528,201.744,1,,0
/Volumes/akshar_data/22nd_jan_2026/part-0_deepak/part-0_8x.wav,201.744,201.96,1,,0
/Volumes/akshar_data/22nd_jan_2026/part-0_deepak/part-0_8x.wav,201.96,202.176,1,,0
/Volumes/akshar_data/22nd_jan_2026/part-0_deepak/part-0_8x.wav,202.176,202.392,1,,0
/Volumes/akshar_data/22nd_jan_2026/part-0_deepak/part-0_8x.wav,202.392,202.608,1,,0
/Volumes/akshar_data/22nd_jan_2026/part-0_deepak/part-0_8x.wav,202.608,202.824,1,,0
/Volumes/akshar_data/22nd_jan_2026/part-0_deepak/part-0_8x.wav,202.824,203.04,1,,0
/Volumes/akshar_data/22nd_jan_2026/part-0_deepak/part-0_8x.wav,203.04,203.256,1,,0
/Volumes/akshar_data/22nd_jan_2026/part-0_deepak/part-0_8x.wav,203.256,203.472,1,,0
/Volumes/akshar_data/22nd_jan_2026/part-0_deepak/part-0_8x.wav,203.472,203.688,1,,0
/Volumes/akshar_data/22nd_jan_2026/part-0_deepak/part-0_8x.wav,203.688,203.904,1,,0
/Volumes/akshar_data/22nd_jan_2026/part-0_deepak/part-0_8x.wav,203.904,204.12,1,,0
/Volumes/akshar_data/22nd_jan_2026/part-0_deepak/part-0_8x.wav,204.12,204.336,1,,0
/Volumes/akshar_data/22nd_jan_2026/part-0_deepak/part-0_8x.wav,204.336,204.552,1,,0
/Volumes/akshar_data/22nd_jan_2026/part-0_deepak/part-0_8x.wav,204.552,204.768,1,,0
/Volumes/akshar_data/22nd_jan_2026/part-0_deepak/part-0_8x.wav,204.768,204.984,1,,0
/Volumes/akshar_data/22nd_jan_2026/part-0_deepak/part-0_8x.wav,204.984,205.2,1,,0
/Volumes/akshar_data/22nd_jan_2026/part-0_deepak/part-0_8x.wav,205.2,205.416,1,,0
/Volumes/akshar_data/22nd_jan_2026/part-0_deepak/part-0_8x.wav,205.416,205.632,1,,0
/Volumes/akshar_data/22nd_jan_2026/part-0_deepak/part-0_8x.wav,205.632,205.848,1,,0
/Volumes/akshar_data/22nd_jan_2026/part-0_deepak/part-0_8x.wav,205.848,206.064,1,,0
/Volumes/akshar_data/22nd_jan_2026/part-0_deepak/part-0_8x.wav,206.064,206.28,1,,0
/Volumes/akshar_data/22nd_jan_2026/part-0_deepak/part-0_8x.wav,206.28,206.496,1,,0
/Volumes/akshar_data/22nd_jan_2026/part-0_deepak/part-0_8x.wav,206.496,206.712,1,,0
/Volumes/akshar_data/22nd_jan_2026/part-0_deepak/part-0_8x.wav,206.712,206.928,1,,0
/Volumes/akshar_data/22nd_jan_2026/part-0_deepak/part-0_8x.wav,206.928,207.144,1,,0
/Volumes/akshar_data/22nd_jan_2026/part-0_deepak/part-0_8x.wav,207.144,207.36,1,,0
/Volumes/akshar_data/22nd_jan_2026/part-0_deepak/part-0_8x.wav,207.36,207.576,1,,0
/Volumes/akshar_data/22nd_jan_2026/part-0_deepak/part-0_8x.wav,207.576,207.792,1,,0
/Volumes/akshar_data/22nd_jan_2026/part-0_deepak/part-0_8x.wav,207.792,208.008,1,,0
/Volumes/akshar_data/22nd_jan_2026/part-0_deepak/part-0_8x.wav,208.008,208.224,1,,0
/Volumes/akshar_data/22nd_jan_2026/part-0_deepak/part-0_8x.wav,208.224,208.44,0,,0
/Volumes/akshar_data/22nd_jan_2026/part-0_deepak/part-0_8x.wav,208.44,208.656,0,,0
/Volumes/akshar_data/22nd_jan_2026/part-0_deepak/part-0_8x.wav,208.656,208.872,0,,0
/Volumes/akshar_data/22nd_jan_2026/part-0_deepak/part-0_8x.wav,208.872,209.088,0,,0
/Volumes/akshar_data/22nd_jan_2026/part-0_deepak/part-0_8x.wav,209.088,209.304,1,,0
/Volumes/akshar_data/22nd_jan_2026/part-0_deepak/part-0_8x.wav,209.304,209.52,1,,0
/Volumes/akshar_data/22nd_jan_2026/part-0_deepak/part-0_8x.wav,209.52,209.736,1,,0
/Volumes/akshar_data/22nd_jan_2026/part-0_deepak/part-0_8x.wav,209.736,209.952,1,,0
/Volumes/akshar_data/22nd_jan_2026/part-0_deepak/part-0_8x.wav,209.952,210.168,1,,0
/Volumes/akshar_data/22nd_jan_2026/part-0_deepak/part-0_8x.wav,210.168,210.384,1,,0
/Volumes/akshar_data/22nd_jan_2026/part-0_deepak/part-0_8x.wav,210.384,210.6,1,,0
/Volumes/akshar_data/22nd_jan_2026/part-0_deepak/part-0_8x.wav,210.6,210.816,1,,0
/Volumes/akshar_data/22nd_jan_2026/part-0_deepak/part-0_8x.wav,210.816,211.032,1,,0
/Volumes/akshar_data/22nd_jan_2026/part-0_deepak/part-0_8x.wav,211.032,211.248,1,,0
/Volumes/akshar_data/22nd_jan_2026/part-0_deepak/part-0_8x.wav,211.248,211.464,1,,0
/Volumes/akshar_data/22nd_jan_2026/part-0_deepak/part-0_8x.wav,211.464,211.68,1,,0
/Volumes/akshar_data/22nd_jan_2026/part-0_deepak/part-0_8x.wav,211.68,211.896,1,,0
/Volumes/akshar_data/22nd_jan_2026/part-0_deepak/part-0_8x.wav,211.896,212.112,1,,0
/Volumes/akshar_data/22nd_jan_2026/part-0_deepak/part-0_8x.wav,212.112,212.328,1,,0
/Volumes/akshar_data/22nd_jan_2026/part-0_deepak/part-0_8x.wav,212.328,212.544,1,,0
/Volumes/akshar_data/22nd_jan_2026/part-0_deepak/part-0_8x.wav,212.544,212.76,1,,0
/Volumes/akshar_data/22nd_jan_2026/part-0_deepak/part-0_8x.wav,212.76,212.976,1,,0
/Volumes/akshar_data/22nd_jan_2026/part-0_deepak/part-0_8x.wav,212.976,213.192,1,,0
/Volumes/akshar_data/22nd_jan_2026/part-0_deepak/part-0_8x.wav,213.192,213.408,1,,0
/Volumes/akshar_data/22nd_jan_2026/part-0_deepak/part-0_8x.wav,213.408,213.624,1,,0
/Volumes/akshar_data/22nd_jan_2026/part-0_deepak/part-0_8x.wav,213.624,213.84,1,,0
/Volumes/akshar_data/22nd_jan_2026/part-0_deepak/part-0_8x.wav,213.84,214.056,1,,0
/Volumes/akshar_data/22nd_jan_2026/part-0_deepak/part-0_8x.wav,214.056,214.272,1,,0
/Volumes/akshar_data/22nd_jan_2026/part-0_deepak/part-0_8x.wav,214.272,214.488,1,,0
/Volumes/akshar_data/22nd_jan_2026/part-0_deepak/part-0_8x.wav,214.488,214.704,1,,0
/Volumes/akshar_data/22nd_jan_2026/part-0_deepak/part-0_8x.wav,214.704,214.92,1,,0
/Volumes/akshar_data/22nd_jan_2026/part-0_deepak/part-0_8x.wav,214.92,215.136,1,,0
/Volumes/akshar_data/22nd_jan_2026/part-0_deepak/part-0_8x.wav,215.136,215.352,1,,0
/Volumes/akshar_data/22nd_jan_2026/part-0_deepak/part-0_8x.wav,215.352,215.568,1,,0
/Volumes/akshar_data/22nd_jan_2026/part-0_deepak/part-0_8x.wav,215.568,215.784,1,,0
/Volumes/akshar_data/22nd_jan_2026/part-0_deepak/part-0_8x.wav,215.784,216.0,1,,0
/Volumes/akshar_data/22nd_jan_2026/part-0_deepak/part-0_8x.wav,216.0,216.216,1,,0
/Volumes/akshar_data/22nd_jan_2026/part-0_deepak/part-0_8x.wav,216.216,216.432,1,,0
/Volumes/akshar_data/22nd_jan_2026/part-0_deepak/part-0_8x.wav,216.432,216.648,1,,0
/Volumes/akshar_data/22nd_jan_2026/part-0_deepak/part-0_8x.wav,216.648,216.864,1,,0
/Volumes/akshar_data/22nd_jan_2026/part-0_deepak/part-0_8x.wav,216.864,217.08,1,,0
/Volumes/akshar_data/22nd_jan_2026/part-0_deepak/part-0_8x.wav,217.08,217.296,1,,0
/Volumes/akshar_data/22nd_jan_2026/part-0_deepak/part-0_8x.wav,217.296,217.512,1,,0
/Volumes/akshar_data/22nd_jan_2026/part-0_deepak/part-0_8x.wav,217.512,217.728,1,,0
/Volumes/akshar_data/22nd_jan_2026/part-0_deepak/part-0_8x.wav,217.728,217.944,0,,0
/Volumes/akshar_data/22nd_jan_2026/part-0_deepak/part-0_8x.wav,217.944,218.16,0,,0
/Volumes/akshar_data/22nd_jan_2026/part-0_deepak/part-0_8x.wav,218.16,218.376,0,,0
/Volumes/akshar_data/22nd_jan_2026/part-0_deepak/part-0_8x.wav,218.376,218.592,0,,0
/Volumes/akshar_data/22nd_jan_2026/part-0_deepak/part-0_8x.wav,218.592,218.808,0,,0
/Volumes/akshar_data/22nd_jan_2026/part-0_deepak/part-0_8x.wav,218.808,219.024,0,,0
/Volumes/akshar_data/22nd_jan_2026/part-0_deepak/part-0_8x.wav,219.024,219.24,0,,0
/Volumes/akshar_data/22nd_jan_2026/part-0_deepak/part-0_8x.wav,219.24,219.456,0,,0
/Volumes/akshar_data/22nd_jan_2026/part-0_deepak/part-0_8x.wav,219.456,219.672,0,,0
/Volumes/akshar_data/22nd_jan_2026/part-0_deepak/part-0_8x.wav,219.672,219.888,0,,0
/Volumes/akshar_data/22nd_jan_2026/part-0_deepak/part-0_8x.wav,219.888,220.104,0,,0
/Volumes/akshar_data/22nd_jan_2026/part-0_deepak/part-0_8x.wav,220.104,220.32,0,,0
/Volumes/akshar_data/22nd_jan_2026/part-0_deepak/part-0_8x.wav,220.32,220.536,0,,0
/Volumes/akshar_data/22nd_jan_2026/part-0_deepak/part-0_8x.wav,220.536,220.752,0,,0
/Volumes/akshar_data/22nd_jan_2026/part-0_deepak/part-0_8x.wav,220.752,220.968,0,,0
/Volumes/akshar_data/22nd_jan_2026/part-0_deepak/part-0_8x.wav,220.968,221.184,0,,0
/Volumes/akshar_data/22nd_jan_2026/part-0_deepak/part-0_8x.wav,221.184,221.4,0,,0
/Volumes/akshar_data/22nd_jan_2026/part-0_deepak/part-0_8x.wav,221.4,221.616,0,,0
/Volumes/akshar_data/22nd_jan_2026/part-0_deepak/part-0_8x.wav,221.616,221.832,0,,0
/Volumes/akshar_data/22nd_jan_2026/part-0_deepak/part-0_8x.wav,221.832,222.048,0,,0
/Volumes/akshar_data/22nd_jan_2026/part-0_deepak/part-0_8x.wav,222.048,222.264,0,,0
/Volumes/akshar_data/22nd_jan_2026/part-0_deepak/part-0_8x.wav,222.264,222.48,0,,0
/Volumes/akshar_data/22nd_jan_2026/part-0_deepak/part-0_8x.wav,222.48,222.696,0,,0
/Volumes/akshar_data/22nd_jan_2026/part-0_deepak/part-0_8x.wav,222.696,222.912,0,,0
/Volumes/akshar_data/22nd_jan_2026/part-0_deepak/part-0_8x.wav,222.912,223.128,1,,0
/Volumes/akshar_data/22nd_jan_2026/part-0_deepak/part-0_8x.wav,223.128,223.344,1,,0
/Volumes/akshar_data/22nd_jan_2026/part-0_deepak/part-0_8x.wav,223.344,223.56,1,,0
/Volumes/akshar_data/22nd_jan_2026/part-0_deepak/part-0_8x.wav,223.56,223.776,1,,0
/Volumes/akshar_data/22nd_jan_2026/part-0_deepak/part-0_8x.wav,223.776,223.992,1,,0
/Volumes/akshar_data/22nd_jan_2026/part-0_deepak/part-0_8x.wav,223.992,224.208,1,,0
/Volumes/akshar_data/22nd_jan_2026/part-0_deepak/part-0_8x.wav,224.208,224.424,1,,0
/Volumes/akshar_data/22nd_jan_2026/part-0_deepak/part-0_8x.wav,224.424,224.64,1,,0
/Volumes/akshar_data/22nd_jan_2026/part-0_deepak/part-0_8x.wav,224.64,224.856,1,,0
/Volumes/akshar_data/22nd_jan_2026/part-0_deepak/part-0_8x.wav,224.856,225.072,1,,0
/Volumes/akshar_data/22nd_jan_2026/part-0_deepak/part-0_8x.wav,225.072,225.288,1,,0
/Volumes/akshar_data/22nd_jan_2026/part-0_deepak/part-0_8x.wav,225.288,225.504,1,,0
/Volumes/akshar_data/22nd_jan_2026/part-0_deepak/part-0_8x.wav,225.504,225.72,1,,0
/Volumes/akshar_data/22nd_jan_2026/part-0_deepak/part-0_8x.wav,225.72,225.936,1,,0
/Volumes/akshar_data/22nd_jan_2026/part-0_deepak/part-0_8x.wav,225.936,226.152,1,,0
/Volumes/akshar_data/22nd_jan_2026/part-0_deepak/part-0_8x.wav,226.152,226.368,1,,0
/Volumes/akshar_data/22nd_jan_2026/part-0_deepak/part-0_8x.wav,226.368,226.584,1,,0
/Volumes/akshar_data/22nd_jan_2026/part-0_deepak/part-0_8x.wav,226.584,226.8,1,,0
/Volumes/akshar_data/22nd_jan_2026/part-0_deepak/part-0_8x.wav,226.8,227.016,1,,0
/Volumes/akshar_data/22nd_jan_2026/part-0_deepak/part-0_8x.wav,227.016,227.232,1,,0
/Volumes/akshar_data/22nd_jan_2026/part-0_deepak/part-0_8x.wav,227.232,227.448,1,,0
/Volumes/akshar_data/22nd_jan_2026/part-0_deepak/part-0_8x.wav,227.448,227.664,1,,0
/Volumes/akshar_data/22nd_jan_2026/part-0_deepak/part-0_8x.wav,227.664,227.88,1,,0
/Volumes/akshar_data/22nd_jan_2026/part-0_deepak/part-0_8x.wav,227.88,228.096,1,,0
/Volumes/akshar_data/22nd_jan_2026/part-0_deepak/part-0_8x.wav,228.096,228.312,1,,0
/Volumes/akshar_data/22nd_jan_2026/part-0_deepak/part-0_8x.wav,228.312,228.528,1,,0
/Volumes/akshar_data/22nd_jan_2026/part-0_deepak/part-0_8x.wav,228.528,228.744,1,,0
/Volumes/akshar_data/22nd_jan_2026/part-0_deepak/part-0_8x.wav,228.744,228.96,1,,0
/Volumes/akshar_data/22nd_jan_2026/part-0_deepak/part-0_8x.wav,228.96,229.176,0,,0
/Volumes/akshar_data/22nd_jan_2026/part-0_deepak/part-0_8x.wav,229.176,229.392,0,,0
/Volumes/akshar_data/22nd_jan_2026/part-0_deepak/part-0_8x.wav,229.392,229.608,0,,0
/Volumes/akshar_data/22nd_jan_2026/part-0_deepak/part-0_8x.wav,229.608,229.824,0,,0
/Volumes/akshar_data/22nd_jan_2026/part-0_deepak/part-0_8x.wav,229.824,230.04,1,,0
/Volumes/akshar_data/22nd_jan_2026/part-0_deepak/part-0_8x.wav,230.04,230.256,1,,0
/Volumes/akshar_data/22nd_jan_2026/part-0_deepak/part-0_8x.wav,230.256,230.472,1,,0
/Volumes/akshar_data/22nd_jan_2026/part-0_deepak/part-0_8x.wav,230.472,230.688,1,,0
/Volumes/akshar_data/22nd_jan_2026/part-0_deepak/part-0_8x.wav,230.688,230.904,1,,0
/Volumes/akshar_data/22nd_jan_2026/part-0_deepak/part-0_8x.wav,230.904,231.12,1,,0
/Volumes/akshar_data/22nd_jan_2026/part-0_deepak/part-0_8x.wav,231.12,231.336,1,,0
/Volumes/akshar_data/22nd_jan_2026/part-0_deepak/part-0_8x.wav,231.336,231.552,1,,0
/Volumes/akshar_data/22nd_jan_2026/part-0_deepak/part-0_8x.wav,231.552,231.768,1,,0
/Volumes/akshar_data/22nd_jan_2026/part-0_deepak/part-0_8x.wav,231.768,231.984,1,,0
/Volumes/akshar_data/22nd_jan_2026/part-0_deepak/part-0_8x.wav,231.984,232.2,1,,0
/Volumes/akshar_data/22nd_jan_2026/part-0_deepak/part-0_8x.wav,232.2,232.416,1,,0
/Volumes/akshar_data/22nd_jan_2026/part-0_deepak/part-0_8x.wav,232.416,232.632,1,,0
/Volumes/akshar_data/22nd_jan_2026/part-0_deepak/part-0_8x.wav,232.632,232.848,1,,0
/Volumes/akshar_data/22nd_jan_2026/part-0_deepak/part-0_8x.wav,232.848,233.064,1,,0
/Volumes/akshar_data/22nd_jan_2026/part-0_deepak/part-0_8x.wav,233.064,233.28,1,,0
/Volumes/akshar_data/22nd_jan_2026/part-0_deepak/part-0_8x.wav,233.28,233.496,1,,0
/Volumes/akshar_data/22nd_jan_2026/part-0_deepak/part-0_8x.wav,233.496,233.712,1,,0
/Volumes/akshar_data/22nd_jan_2026/part-0_deepak/part-0_8x.wav,233.712,233.928,1,,0
/Volumes/akshar_data/22nd_jan_2026/part-0_deepak/part-0_8x.wav,233.928,234.144,1,,0
/Volumes/akshar_data/22nd_jan_2026/part-0_deepak/part-0_8x.wav,234.144,234.36,1,,0
/Volumes/akshar_data/22nd_jan_2026/part-0_deepak/part-0_8x.wav,234.36,234.576,1,,0
/Volumes/akshar_data/22nd_jan_2026/part-0_deepak/part-0_8x.wav,234.576,234.792,1,,0
/Volumes/akshar_data/22nd_jan_2026/part-0_deepak/part-0_8x.wav,234.792,235.008,1,,0
/Volumes/akshar_data/22nd_jan_2026/part-0_deepak/part-0_8x.wav,235.008,235.224,1,,0
/Volumes/akshar_data/22nd_jan_2026/part-0_deepak/part-0_8x.wav,235.224,235.44,1,,0
/Volumes/akshar_data/22nd_jan_2026/part-0_deepak/part-0_8x.wav,235.44,235.656,1,,0
/Volumes/akshar_data/22nd_jan_2026/part-0_deepak/part-0_8x.wav,235.656,235.872,1,,0
/Volumes/akshar_data/22nd_jan_2026/part-0_deepak/part-0_8x.wav,235.872,236.088,1,,0
/Volumes/akshar_data/22nd_jan_2026/part-0_deepak/part-0_8x.wav,236.088,236.304,1,,0
/Volumes/akshar_data/22nd_jan_2026/part-0_deepak/part-0_8x.wav,236.304,236.52,1,,0
/Volumes/akshar_data/22nd_jan_2026/part-0_deepak/part-0_8x.wav,236.52,236.736,1,,0
/Volumes/akshar_data/22nd_jan_2026/part-0_deepak/part-0_8x.wav,236.736,236.952,1,,0
/Volumes/akshar_data/22nd_jan_2026/part-0_deepak/part-0_8x.wav,236.952,237.168,1,,0
/Volumes/akshar_data/22nd_jan_2026/part-0_deepak/part-0_8x.wav,237.168,237.384,1,,0
/Volumes/akshar_data/22nd_jan_2026/part-0_deepak/part-0_8x.wav,237.384,237.6,1,,0
/Volumes/akshar_data/22nd_jan_2026/part-0_deepak/part-0_8x.wav,237.6,237.816,1,,0
/Volumes/akshar_data/22nd_jan_2026/part-0_deepak/part-0_8x.wav,237.816,238.032,1,,0
/Volumes/akshar_data/22nd_jan_2026/part-0_deepak/part-0_8x.wav,238.032,238.248,1,,0
/Volumes/akshar_data/22nd_jan_2026/part-0_deepak/part-0_8x.wav,238.248,238.464,1,,0
/Volumes/akshar_data/22nd_jan_2026/part-0_deepak/part-0_8x.wav,238.464,238.68,1,,0
/Volumes/akshar_data/22nd_jan_2026/part-0_deepak/part-0_8x.wav,238.68,238.896,1,,0
/Volumes/akshar_data/22nd_jan_2026/part-0_deepak/part-0_8x.wav,238.896,239.112,1,,0
/Volumes/akshar_data/22nd_jan_2026/part-0_deepak/part-0_8x.wav,239.112,239.328,1,,0
/Volumes/akshar_data/22nd_jan_2026/part-0_deepak/part-0_8x.wav,239.328,239.544,1,,0
/Volumes/akshar_data/22nd_jan_2026/part-0_deepak/part-0_8x.wav,239.544,239.76,1,,0
/Volumes/akshar_data/22nd_jan_2026/part-0_deepak/part-0_8x.wav,239.76,239.976,1,,0
/Volumes/akshar_data/22nd_jan_2026/part-0_deepak/part-0_8x.wav,239.976,240.00144,0,,0
